Date,Route,Rating,Notes,URL,Pitches,Location,Avg Stars,Your Stars,Style,Lead Style,Route Type,Your Grade,Length,Route Crag,Route State
2022-07-10,Upper Exum,5.5,Soooo good!! Super chill climb and easier route finding than I was expecting. We camped out at the meadows and headed up in the early AM. Soloed / simuled most of the route. Eats gear save for a couple pitches. I brought single .5 - 2 c4s and a set of nuts - felt ample. When I come back I’ll either do the full exum in a day or camp out at the saddle.,https://www.mountainproject.com/route/105933562/upper-exum,6,Wyoming > Grand Teton National Park > Grand Teton,3.7,-1,Lead,Onsight,"Trad, Alpine",Not Assigned,1700.0,Grand Teton,Wyoming
2022-06-19,Satisfaction Guaranteed,5.11a/b,2 takes ,https://www.mountainproject.com/route/105918469/satisfaction-guaranteed,1,West Virginia > The New River Gorge Region > Summersville (Gauley River) Area > Summersville Lake (main) > The Satisfaction Wall,3.8,4,Lead,Fell/Hung,Sport,Not Assigned,65.0,The Satisfaction Wall,West Virginia
2022-06-19,Strong Arming the Little Guy,5.10b,Stiff,https://www.mountainproject.com/route/106156848/strong-arming-the-little-guy,1,West Virginia > The New River Gorge Region > Summersville (Gauley River) Area > Summersville Lake (main) > Orange Oswald Wall,2.9,3,Lead,Not Led,Sport,Not Assigned,70.0,Orange Oswald Wall,West Virginia
2022-06-19,Wild Seed,5.11a,"Incredible - crimps, jugs, a traverse, crack if ya want it - what more do you need??",https://www.mountainproject.com/route/106209593/wild-seed,1,West Virginia > The New River Gorge Region > New River Gorge Proper > Fern Buttress > 5) Wild Seed Area,3.4,4,Lead,Onsight,Sport,Not Assigned,70.0,5) Wild Seed Area,West Virginia
2022-06-18,Two Bag Face,5.9 R,Stellar climb and even better views ,https://www.mountainproject.com/route/107129358/two-bag-face,1,West Virginia > The New River Gorge Region > New River Gorge Proper > Fern Buttress > 3) Workmen's Buttress,3.9,4,Lead,Onsight,Trad,Not Assigned,80.0,3) Workmen's Buttress,West Virginia
2022-06-18,Muscle Belly,5.11+,Ehhhhhhhhhhh ,https://www.mountainproject.com/route/106493737/muscle-belly,1,West Virginia > The New River Gorge Region > New River Gorge Proper > Fern Buttress > 5) Wild Seed Area,2.0,2,Lead,Fell/Hung,Sport,Not Assigned,50.0,5) Wild Seed Area,West Virginia
2022-06-18,Emerald Dance,5.9 PG13,"Not PG13 - delicate placements, but plenty safe ",https://www.mountainproject.com/route/108114552/emerald-dance,1,West Virginia > The New River Gorge Region > New River Gorge Proper > Fern Buttress > 6) Thieves Area,3.1,-1,Lead,Onsight,Trad,Not Assigned,100.0,6) Thieves Area,West Virginia
2022-06-18,Ritz Cracker,5.9,No Notes,https://www.mountainproject.com/route/106660073/ritz-cracker,2,West Virginia > The New River Gorge Region > New River Gorge Proper > Fern Buttress > 8) Ritz Cracker Area,3.4,4,Lead,Onsight,Trad,Not Assigned,90.0,8) Ritz Cracker Area,West Virginia
2022-06-12,Punk Wave,5.10,"Rapped after second pitch with one 70m. Rope stretcher, but works. Best multipitch in ga",https://www.mountainproject.com/route/105920651/punk-wave,2,Georgia > Tallulah Gorge > Main Wall,3.9,4,Not Specified,Not Led,Trad,Not Assigned,136.0,Main Wall,Georgia
2022-05-29,White Lightning,5.8+,No Notes,https://www.mountainproject.com/route/105925472/white-lightning,3,North Carolina > 2. Northern Mountains Region > Linville Gorge > Table Rock,3.6,-1,Lead,Onsight,Trad,Not Assigned,200.0,Table Rock,North Carolina
2022-05-01,The Daddy,5.6,Linking p3 and above makes for a some rope drag. Be sure to extend and be mindful of placements ,https://www.mountainproject.com/route/105883690/the-daddy,3,North Carolina > 2. Northern Mountains Region > Linville Gorge > Amphitheater,3.6,4,Lead,Onsight,Trad,Not Assigned,500.0,Amphitheater,North Carolina
2022-05-01,The Prow,5.4,Two long pitches with an 80m ,https://www.mountainproject.com/route/105874010/the-prow,2,North Carolina > 2. Northern Mountains Region > Linville Gorge > Amphitheater,3.1,4,Follow,Not Led,Trad,Not Assigned,500.0,Amphitheater,North Carolina
2022-04-29,Boardwalk,5.8,No Notes,https://www.mountainproject.com/route/105887636/boardwalk,2,North Carolina > 2. Northern Mountains Region > Ship Rock > Main Tier,3.6,4,Lead,Onsight,Trad,Not Assigned,130.0,Main Tier,North Carolina
2022-04-29,Maiden Voyage,5.9,No Notes,https://www.mountainproject.com/route/106881140/maiden-voyage,1,North Carolina > 2. Northern Mountains Region > Ship Rock > Upper Tier,3.2,4,Lead,Onsight,Trad,Not Assigned,70.0,Upper Tier,North Carolina
2022-04-29,Edge of a Dream,5.7,No Notes,https://www.mountainproject.com/route/106135677/edge-of-a-dream,1,North Carolina > 2. Northern Mountains Region > Ship Rock > Upper Tier,3.2,4,Lead,Flash,Trad,Not Assigned,70.0,Upper Tier,North Carolina
2022-04-02,Art,5.8,No Notes,https://www.mountainproject.com/route/105935012/art,1,Tennessee > The Tennessee Wall > T-Wall East,3.4,4,Lead,Onsight,Trad,Not Assigned,80.0,T-Wall East,Tennessee
2022-04-02,Points O' Contact,5.10c,One fall - fingers slipped out at the crux. Fun route ,https://www.mountainproject.com/route/105891939/points-o-contact,1,Tennessee > The Tennessee Wall > T-Wall East,3.7,4,Lead,Fell/Hung,Trad,Not Assigned,80.0,T-Wall East,Tennessee
2022-04-02,Finger Lockin' Good,5.10b/c,One fall - foot slipped. Awesome route ,https://www.mountainproject.com/route/105892674/finger-lockin-good,1,Tennessee > The Tennessee Wall > T-Wall East,3.6,4,Lead,Not Led,Trad,Not Assigned,90.0,T-Wall East,Tennessee
2022-03-27,Golden Locks,5.9,No Notes,https://www.mountainproject.com/route/105888826/golden-locks,1,Tennessee > The Tennessee Wall > T-Wall East,3.6,4,Lead,Onsight,Trad,Not Assigned,100.0,T-Wall East,Tennessee
2022-03-26,Wish-bone,5.10b/c,No Notes,https://www.mountainproject.com/route/112813675/wish-bone,1,Tennessee > Denny Cove > Denny East > Salad Bar,3.1,4,Lead,Onsight,Sport,Not Assigned,85.0,Salad Bar,Tennessee
2022-03-26,Casa de Condimentos,5.10d,No Notes,https://www.mountainproject.com/route/114573064/casa-de-condimentos,1,Tennessee > Denny Cove > Denny East > Salad Bar,2.9,4,Lead,Onsight,Sport,Not Assigned,80.0,Salad Bar,Tennessee
2022-03-26,Three Star Salad Bar,5.9,No Notes,https://www.mountainproject.com/route/112813663/three-star-salad-bar,1,Tennessee > Denny Cove > Denny East > Salad Bar,3.4,4,Lead,Onsight,Sport,Not Assigned,85.0,Salad Bar,Tennessee
2022-03-26,Kiddie Table,5.11d,2 takes,https://www.mountainproject.com/route/113731719/kiddie-table,1,Tennessee > Denny Cove > Denny East > Buffet Wall,3.2,4,Lead,Fell/Hung,Sport,Not Assigned,75.0,Buffet Wall,Tennessee
2022-03-19,Moondance,5.11c,First round. Incredible route ,https://www.mountainproject.com/route/106143405/moondance,1,Oregon > Central Oregon > Smith Rock > (k) The Dihedrals,3.6,4,Lead,Fell/Hung,Sport,Not Assigned,136.0,(k) The Dihedrals,Oregon
2022-03-19,Nine Gallon Buckets,5.10c,great route. 11 draws + 70m ,https://www.mountainproject.com/route/105800412/nine-gallon-buckets,2,Oregon > Central Oregon > Smith Rock > (g) Morning Glory Wall,3.4,-1,Lead,Onsight,Sport,Not Assigned,90.0,(g) Morning Glory Wall,Oregon
2022-03-11,JT's Route,5.10b,found the mono pocket ,https://www.mountainproject.com/route/105812559/jts-route,1,Oregon > Central Oregon > Smith Rock > (m) Smith Rock Group > (3) Phoenix,3.2,3,Lead,Onsight,Sport,Not Assigned,80.0,(3) Phoenix,Oregon
2022-03-06,Punk Wave,5.10,No Notes,https://www.mountainproject.com/route/105920651/punk-wave,3,Georgia > Tallulah Gorge > Main Wall,3.9,4,Lead,Not Led,Trad,Not Assigned,136.0,Main Wall,Georgia
2022-03-06,Mescaline Daydream,5.8+,Made the mistake of linking p1 & p2 - talk about some rope drag. Such a great route ,https://www.mountainproject.com/route/105898061/mescaline-daydream,2,Georgia > Tallulah Gorge > Main Wall,3.6,4,Lead,Onsight,Trad,Not Assigned,200.0,Main Wall,Georgia
2021-11-28,Something's Always Wrong,5.10d,No Notes,https://www.mountainproject.com/route/107301050/somethings-always-wrong,1,Tennessee > Foster Falls > The Right Bunker,3.5,4,Lead,Not Led,Sport,Not Assigned,80.0,The Right Bunker,Tennessee
2021-11-28,Satisfaction,5.12a,First time. Dialed in the beta and ready to come back soon for another go,https://www.mountainproject.com/route/105978789/satisfaction,1,Tennessee > Foster Falls > White Wall,3.8,4,Lead,Fell/Hung,Sport,Not Assigned,60.0,White Wall,Tennessee
2021-11-28,Saturated,5.8,No Notes,https://www.mountainproject.com/route/108440738/saturated,1,Tennessee > Foster Falls > Jimmywood,3.2,3,Lead,Flash,Sport,Not Assigned,90.0,Jimmywood,Tennessee
2021-11-25,Finger Lockin' Good,5.10b/c,No Notes,https://www.mountainproject.com/route/105892674/finger-lockin-good,1,Tennessee > The Tennessee Wall > T-Wall East,3.6,4,Lead,Fell/Hung,Trad,Not Assigned,90.0,T-Wall East,Tennessee
2021-11-25,Prerequisite for Excellence,5.8,No Notes,https://www.mountainproject.com/route/105888371/prerequisite-for-excellence,1,Tennessee > The Tennessee Wall > T-Wall East,3.4,-1,Lead,Onsight,Trad,Not Assigned,80.0,T-Wall East,Tennessee
2021-11-14,Cake Walk,5.10a,sooooo good,https://www.mountainproject.com/route/105889130/cake-walk,1,Tennessee > The Tennessee Wall > T-Wall East,3.7,4,Lead,Flash,Trad,Not Assigned,100.0,T-Wall East,Tennessee
2021-11-13,Twist and Shout,5.9+,Felt more like a 10a/b - beta intensive ,https://www.mountainproject.com/route/106099661/twist-and-shout,1,Tennessee > Foster Falls > The Dihedrals,2.8,3,Lead,Onsight,Sport,Not Assigned,70.0,The Dihedrals,Tennessee
2021-11-13,Premarital Drilling,5.10b,Felt like a 5.9,https://www.mountainproject.com/route/106508340/premarital-drilling,1,Tennessee > Foster Falls > The Left Bunker,2.2,4,Lead,Onsight,Sport,Not Assigned,136.0,The Left Bunker,Tennessee
2021-11-13,Pillsbury,5.11a,No Notes,https://www.mountainproject.com/route/106006449/pillsbury,1,Tennessee > Foster Falls > The Dihedrals,3.4,-1,Lead,Onsight,Sport,Not Assigned,136.0,The Dihedrals,Tennessee
2021-11-13,Fish-eyed Fool,5.10b,No Notes,https://www.mountainproject.com/route/105932718/fish-eyed-fool,1,Tennessee > Foster Falls > The Sanford Wall,3.1,-1,Lead,Flash,Sport,Not Assigned,70.0,The Sanford Wall,Tennessee
2021-10-24,Dopey Duck,5.9,Incredible climb. Should have brought some longer runners for the start of P2 ,https://www.mountainproject.com/route/105969252/dopey-duck,3,North Carolina > 2. Northern Mountains Region > Linville Gorge > Shortoff Mountain,3.8,4,Lead,Onsight,Trad,Not Assigned,350.0,Shortoff Mountain,North Carolina
2021-10-24,Maginot Line,5.7,No Notes,https://www.mountainproject.com/route/106039706/maginot-line,3,North Carolina > 2. Northern Mountains Region > Linville Gorge > Shortoff Mountain,3.5,4,Lead,Flash,Trad,Not Assigned,300.0,Shortoff Mountain,North Carolina
2021-09-12,Shrimp Dude,5.10a,No Notes,https://www.mountainproject.com/route/107645399/shrimp-dude,1,Alabama > Sand Rock > The Islands,2.9,3,Lead,Onsight,Sport,Not Assigned,60.0,The Islands,Alabama
2021-09-12,That Eight (aka Kennel Club),5.8,No Notes,https://www.mountainproject.com/route/105915410/that-eight-aka-kennel-club,1,Alabama > Sand Rock > Holiday Block,2.8,3,Lead,Flash,Sport,Not Assigned,60.0,Holiday Block,Alabama
2021-09-12,Oyster,5.10a,No Notes,https://www.mountainproject.com/route/105926850/oyster,1,Alabama > Sand Rock > Holiday Block,3.1,4,Lead,Flash,Sport,Not Assigned,80.0,Holiday Block,Alabama
2021-09-12,Walking the Dog,5.9-,No Notes,https://www.mountainproject.com/route/106101126/walking-the-dog,1,Alabama > Sand Rock > Holiday Block,2.6,-1,Lead,Onsight,Trad,Not Assigned,60.0,Holiday Block,Alabama
2021-09-12,Eight In The Hole,5.8-,No Notes,https://www.mountainproject.com/route/107057599/eight-in-the-hole,1,Alabama > Sand Rock > The Hole,2.1,-1,Lead,Onsight,Sport,Not Assigned,40.0,The Hole,Alabama
2021-09-12,Backdraft,5.9,No Notes,https://www.mountainproject.com/route/108419758/backdraft,1,Alabama > Sand Rock > New Wall (AKA Kurt Russell Block),2.3,-1,Lead,Onsight,Sport,Not Assigned,35.0,New Wall (AKA Kurt Russell Block),Alabama
2021-09-05,Owen Spalding,5.4,No Notes,https://www.mountainproject.com/route/105814121/owen-spalding,3,Wyoming > Grand Teton National Park > Grand Teton,3.4,-1,Lead,Onsight,"Trad, Alpine",Not Assigned,1560.0,Grand Teton,Wyoming
2021-09-05,Guide's Wall,5.8,No Notes,https://www.mountainproject.com/route/105804246/guides-wall,6,Wyoming > Grand Teton National Park > Cascade Canyon,3.3,-1,Lead,Onsight,"Trad, Alpine",Not Assigned,136.0,Cascade Canyon,Wyoming
2021-09-03,Steorts' Ridge,5.6,No Notes,https://www.mountainproject.com/route/105740006/steorts-ridge,3,Utah > Wasatch Range > Central Wasatch > Big Cottonwood Canyon > The Dead Snag,3.5,4,Lead,Onsight,Trad,Not Assigned,250.0,The Dead Snag,Utah
2021-08-22,Lemonade,5.11a,Fell once - solid route ,https://www.mountainproject.com/route/112844518/lemonade,1,Alabama > Little River Canyon > Lizard Wall,3.0,4,Lead,Fell/Hung,Sport,Not Assigned,136.0,Lizard Wall,Alabama
2021-08-22,Cardboard Cowboy,5.12a,Wasn’t pretty but made it to the top,https://www.mountainproject.com/route/113431737/cardboard-cowboy,1,Alabama > Little River Canyon > Lizard Wall,3.6,4,Lead,Fell/Hung,Sport,Not Assigned,80.0,Lizard Wall,Alabama
2021-08-18,Mrs. Field's Follies,5.8,No Notes,https://www.mountainproject.com/route/106138609/mrs-fields-follies,1,West Virginia > The New River Gorge Region > New River Gorge Proper > Bubba City > 01. Sandstonia,3.4,-1,Not Specified,Not Led,Sport,Not Assigned,95.0,01. Sandstonia,West Virginia
2021-08-16,Cross Eyed and Blind,5.11a,No Notes,https://www.mountainproject.com/route/106550243/cross-eyed-and-blind,1,West Virginia > The New River Gorge Region > Meadow River Gorge > Upper Meadow > 1. First Buttress,3.5,4,Lead,Redpoint,Sport,Not Assigned,80.0,1. First Buttress,West Virginia
2021-08-07,La Cueva del Alacrán,5.8,No Notes,https://www.mountainproject.com/route/107998128/la-cueva-del-alacran,1,International > North America > Puerto Rico > Nuevo Bayamón > 04. La Escalera,2.7,-1,Lead,Onsight,Sport,Not Assigned,40.0,04. La Escalera,International
2021-08-05,Misty,5.10b/c,No Notes,https://www.mountainproject.com/route/105905421/misty,1,Alabama > Sand Rock > Sun Wall,3.7,4,Lead,Flash,Sport,Not Assigned,90.0,Sun Wall,Alabama
2021-07-10,Lost in Space,5.10b,First time leading the route and stuck the crux! I’ve tried this a couple times following - about time to break out from the shell ,https://www.mountainproject.com/route/106617876/lost-in-space,3,North Carolina > 2. Northern Mountains Region > Linville Gorge > Hawksbill Mtn > Main Wall,3.8,4,Lead,Redpoint,Trad,Not Assigned,170.0,Main Wall,North Carolina
2021-06-12,Floaters,5.10d,After raining constantly the past few days 1st buttress is one of the only dry areas. Great route. Almost 100% humidity adds to the fun ,https://www.mountainproject.com/route/106550348/floaters,1,West Virginia > The New River Gorge Region > Meadow River Gorge > Upper Meadow > 1. First Buttress,3.4,-1,Lead,Onsight,Sport,Not Assigned,80.0,1. First Buttress,West Virginia
2021-06-11,Rico Suave,5.10a,Came here due to the rain - 80% of the route was dry in the pouring rain! Great place to come. The 5.7 trad route is also dry in the rain ,https://www.mountainproject.com/route/105963848/rico-suave,1,West Virginia > The New River Gorge Region > New River Gorge Proper > Kaymoor > 3. Rico Suave Buttress,3.5,4,Lead,Flash,Sport,Not Assigned,70.0,3. Rico Suave Buttress,West Virginia
2021-06-07,The Good Old Days,5.9,No Notes,https://www.mountainproject.com/route/107792690/the-good-old-days,1,West Virginia > The New River Gorge Region > New River Gorge Proper > Kaymoor > 3. Rico Suave Buttress,2.9,4,Lead,Onsight,Trad,Not Assigned,60.0,3. Rico Suave Buttress,West Virginia
2021-06-06,Scenic Adult,5.11c,"Took two times, nailed down the beta, ready to come back for another go",https://www.mountainproject.com/route/106461197/scenic-adult,1,West Virginia > The New River Gorge Region > New River Gorge Proper > Kaymoor > 7. Seven Eleven Wall,3.8,4,Lead,Fell/Hung,Sport,Not Assigned,95.0,7. Seven Eleven Wall,West Virginia
2021-06-05,Flight of the Gumby,5.9+,No Notes,https://www.mountainproject.com/route/105944377/flight-of-the-gumby,1,West Virginia > The New River Gorge Region > New River Gorge Proper > Kaymoor > 6. Butcher's Branch,3.5,4,Lead,Onsight,Sport,Not Assigned,80.0,6. Butcher's Branch,West Virginia
2021-06-05,Under the Milky Way,5.11d,"First round up Milky Way - plenty of takes, but nice to piece together the beta. Will be back ",https://www.mountainproject.com/route/105918478/under-the-milky-way,1,West Virginia > The New River Gorge Region > Summersville (Gauley River) Area > Summersville Lake (main) > The Long Wall,3.9,4,Lead,Fell/Hung,Sport,Not Assigned,70.0,The Long Wall,West Virginia
2021-06-05,The Hell With That,5.9,No Notes,https://www.mountainproject.com/route/106942184/the-hell-with-that,1,West Virginia > The New River Gorge Region > Summersville (Gauley River) Area > Summersville Lake (main) > Orange Oswald Wall,2.8,4,Lead,Onsight,Trad,Not Assigned,136.0,Orange Oswald Wall,West Virginia
2021-05-15,Fuhrer Finger,Mod. Snow,"Ski descent, fun times were had. Great time ",https://www.mountainproject.com/route/106636996/fuhrer-finger,1,Washington > South-West & Tacoma > Southwest Cascades > Mount Rainier,3.4,4,Not Specified,Not Led,"Snow, Alpine",Not Assigned,9000.0,Mount Rainier,Washington
2021-04-18,The Preacher's Daughter,5.11a/b,No Notes,https://www.mountainproject.com/route/107879859/the-preachers-daughter,1,Kentucky > Red River Gorge > Pendergrass-Murray Recreational Preserve (PMRP) > The Gallery,3.5,-1,Lead,Flash,Sport,Not Assigned,70.0,The Gallery,Kentucky
2021-04-18,A Brief History of Climb,5.10b,No Notes,https://www.mountainproject.com/route/106125070/a-brief-history-of-climb,1,Kentucky > Red River Gorge > Pendergrass-Murray Recreational Preserve (PMRP) > The Gallery,3.7,-1,Lead,Flash,Sport,Not Assigned,75.0,The Gallery,Kentucky
2021-04-18,The King Lives On,5.10b,No Notes,https://www.mountainproject.com/route/106125110/the-king-lives-on,1,Kentucky > Red River Gorge > Pendergrass-Murray Recreational Preserve (PMRP) > The Gallery,2.7,3,Lead,Onsight,Sport,Not Assigned,80.0,The Gallery,Kentucky
2021-04-18,A Brief History of Climb,5.10b,No Notes,https://www.mountainproject.com/route/106125070/a-brief-history-of-climb,1,Kentucky > Red River Gorge > Pendergrass-Murray Recreational Preserve (PMRP) > The Gallery,3.7,-1,Lead,Onsight,Sport,Not Assigned,75.0,The Gallery,Kentucky
2021-04-16,Banshee,5.11c,No Notes,https://www.mountainproject.com/route/106333612/banshee,1,Kentucky > Red River Gorge > Muir Valley > The Solarium,3.9,-1,Lead,Flash,Sport,Not Assigned,100.0,The Solarium,Kentucky
2021-03-27,Sodomy,5.11c,No Notes,https://www.mountainproject.com/route/114115214/sodomy,1,Alabama > Little River Canyon > Lizard Wall,3.2,-1,Lead,Fell/Hung,Sport,Not Assigned,57.0,Lizard Wall,Alabama
2021-03-27,Lemonade,5.11a,A couple takes to get to the top - getting back at it with training. Will be back ,https://www.mountainproject.com/route/112844518/lemonade,1,Alabama > Little River Canyon > Lizard Wall,3.0,4,Lead,Fell/Hung,Sport,Not Assigned,136.0,Lizard Wall,Alabama
2021-03-24,The Great White Icicle,WI3,No Notes,https://www.mountainproject.com/route/105879630/the-great-white-icicle,4,Utah > Wasatch Range > Central Wasatch > Little Cottonwood Canyon > Great White Icicle Area,3.3,4,Follow,Not Led,Ice,Not Assigned,600.0,Great White Icicle Area,Utah
2021-03-07,The Mummy,5.5,No Notes,https://www.mountainproject.com/route/105905544/the-mummy,3,North Carolina > 2. Northern Mountains Region > Linville Gorge > Amphitheater,3.5,4,Not Specified,Not Led,Trad,Not Assigned,350.0,Amphitheater,North Carolina
2021-03-07,North Ridge,5.5,No Notes,https://www.mountainproject.com/route/105873517/north-ridge,3,North Carolina > 2. Northern Mountains Region > Linville Gorge > Table Rock,3.4,4,Not Specified,Not Led,Trad,Not Assigned,250.0,Table Rock,North Carolina
2021-03-07,Hyperbola,5.10a R,No Notes,https://www.mountainproject.com/route/105900646/hyperbola,1,North Carolina > 1. Southern Mountains Region > Looking Glass Rock > Nose Area,3.7,4,Follow,Not Led,Trad,Not Assigned,550.0,Nose Area,North Carolina
2021-02-23,The Great White Icicle,WI3,No Notes,https://www.mountainproject.com/route/105879630/the-great-white-icicle,3,Utah > Wasatch Range > Central Wasatch > Little Cottonwood Canyon > Great White Icicle Area,3.3,4,Follow,Not Led,Ice,Not Assigned,600.0,Great White Icicle Area,Utah
2021-01-01,Bonaire,5.9,No Notes,https://www.mountainproject.com/route/105732515/bonaire,1,Nevada > Southern Nevada > Red Rocks > 04-Second Pullout (Calico II) > The Black Corridor > Lower Level > Lower Level - Left,2.4,-1,Lead,Onsight,Sport,Not Assigned,80.0,Lower Level - Left,Nevada
2020-12-27,Idiot Parade (aka Need to Rest),5.10c,No Notes,https://www.mountainproject.com/route/105826602/idiot-parade-aka-need-to-rest,1,Nevada > Southern Nevada > Red Rocks > 04-Second Pullout (Calico II) > The Black Corridor > Lower Level > Lower Level - Right,2.9,-1,Lead,Onsight,Sport,Not Assigned,50.0,Lower Level - Right,Nevada
2020-12-27,Nightmare on Crude Street,5.10d,No Notes,https://www.mountainproject.com/route/105732548/nightmare-on-crude-street,1,Nevada > Southern Nevada > Red Rocks > 04-Second Pullout (Calico II) > The Black Corridor > Lower Level > Lower Level - Right,3.0,3,Lead,Onsight,Sport,Not Assigned,60.0,Lower Level - Right,Nevada
2020-12-26,Great Red Book,5.8,No Notes,https://www.mountainproject.com/route/105732647/great-red-book,2,Nevada > Southern Nevada > Red Rocks > 04-Second Pullout (Calico II) > The Great Red Book Area,3.4,-1,Lead,Onsight,Trad,Not Assigned,250.0,The Great Red Book Area,Nevada
2020-11-15,Climbing Merit Badge,5.6,No Notes,https://www.mountainproject.com/route/116831757/climbing-merit-badge,1,Alabama > Sand Rock > Boy Scout Wall,2.3,-1,Solo,Not Led,"Trad, TR",Not Assigned,35.0,Boy Scout Wall,Alabama
2020-11-15,Bird in Hand,5.8,No Notes,https://www.mountainproject.com/route/112907812/bird-in-hand,1,Alabama > Sand Rock > Holiday Block,2.6,-1,Lead,Onsight,Sport,Not Assigned,70.0,Holiday Block,Alabama
2020-11-15,Oyster,5.10a,No Notes,https://www.mountainproject.com/route/105926850/oyster,1,Alabama > Sand Rock > Holiday Block,3.1,4,Lead,Onsight,Sport,Not Assigned,80.0,Holiday Block,Alabama
2020-11-15,That Eight (aka Kennel Club),5.8,No Notes,https://www.mountainproject.com/route/105915410/that-eight-aka-kennel-club,1,Alabama > Sand Rock > Holiday Block,2.8,3,Lead,Onsight,Sport,Not Assigned,60.0,Holiday Block,Alabama
2020-11-15,The Thing,5.8-,No Notes,https://www.mountainproject.com/route/108009912/the-thing,1,Alabama > Sand Rock > New Wall (AKA Kurt Russell Block),2.0,-1,Lead,Onsight,Sport,Not Assigned,35.0,New Wall (AKA Kurt Russell Block),Alabama
2020-11-15,Captain Ron,5.8,No Notes,https://www.mountainproject.com/route/108009978/captain-ron,1,Alabama > Sand Rock > New Wall (AKA Kurt Russell Block),2.6,-1,Lead,Onsight,Sport,Not Assigned,35.0,New Wall (AKA Kurt Russell Block),Alabama
2020-11-15,Pin Chimney,5.8+,No Notes,https://www.mountainproject.com/route/105905203/pin-chimney,1,Alabama > Sand Rock > The Pinnacle,2.8,-1,Lead,Onsight,Trad,Not Assigned,100.0,The Pinnacle,Alabama
2020-11-14,Dreamscape,5.11c,No Notes,https://www.mountainproject.com/route/105979968/dreamscape,1,Alabama > Sand Rock > Sun Wall,3.8,-1,Lead,Pinkpoint,Sport,Not Assigned,75.0,Sun Wall,Alabama
2020-11-14,Cinco de Mayo,5.10c/d,No Notes,https://www.mountainproject.com/route/106311736/cinco-de-mayo,1,Alabama > Sand Rock > Holiday Block,2.9,-1,Lead,Redpoint,Sport,Not Assigned,40.0,Holiday Block,Alabama
2020-11-08,Frosted Flake,5.9+,No Notes,https://www.mountainproject.com/route/105899306/frosted-flake,1,North Carolina > 1. Southern Mountains Region > Rumbling Bald > Cereal Buttress,3.6,4,Lead,Flash,Trad,Not Assigned,80.0,Cereal Buttress,North Carolina
2020-11-06,Linville Crusher,5.10-,Finished in 10:07 with Justin ,https://www.mountainproject.com/route/112248480/linville-crusher,19,North Carolina > 2. Northern Mountains Region > Linville Gorge > Linville Link Ups,4.0,4,Lead,Flash,Trad,Not Assigned,136.0,Linville Link Ups,North Carolina
2020-11-05,The Daddy,5.6,Simul ,https://www.mountainproject.com/route/105883690/the-daddy,3,North Carolina > 2. Northern Mountains Region > Linville Gorge > Amphitheater,3.6,4,Follow,Not Led,Trad,Not Assigned,500.0,Amphitheater,North Carolina
2020-10-03,Saturated,5.8,No Notes,https://www.mountainproject.com/route/108440738/saturated,1,Tennessee > Foster Falls > Jimmywood,3.2,3,Lead,Onsight,Sport,Not Assigned,90.0,Jimmywood,Tennessee
2020-10-02,Creatures of Waste,5.10c A3,No Notes,https://www.mountainproject.com/route/106831306/creatures-of-waste,1,North Carolina > 1. Southern Mountains Region > Looking Glass Rock > North Side,3.6,4,Lead,Flash,"Trad, Aid",Not Assigned,300.0,North Side,North Carolina
2020-09-27,Southender,5.8,No Notes,https://www.mountainproject.com/route/111770806/southender,1,North Carolina > 1. Southern Mountains Region > Looking Glass Rock > South Side,2.4,-1,Follow,Not Led,Trad,Not Assigned,195.0,South Side,North Carolina
2020-09-27,Sundial Crack,5.8-,No Notes,https://www.mountainproject.com/route/105891892/sundial-crack,4,North Carolina > 1. Southern Mountains Region > Looking Glass Rock > Nose Area,3.2,-1,Follow,Not Led,Trad,Not Assigned,430.0,Nose Area,North Carolina
2020-09-27,The Nose,5.8,No Notes,https://www.mountainproject.com/route/105874396/the-nose,1,North Carolina > 1. Southern Mountains Region > Looking Glass Rock > Nose Area,3.5,-1,Follow,Not Led,Trad,Not Assigned,400.0,Nose Area,North Carolina
2020-09-27,Peregrine,5.9,No Notes,https://www.mountainproject.com/route/105950734/peregrine,1,North Carolina > 1. Southern Mountains Region > Looking Glass Rock > Nose Area,2.8,-1,Lead,Flash,Trad,Not Assigned,450.0,Nose Area,North Carolina
2020-09-27,Second Coming,5.7,No Notes,https://www.mountainproject.com/route/105874379/second-coming,1,North Carolina > 1. Southern Mountains Region > Looking Glass Rock > South Side,3.0,-1,Lead,Flash,Trad,Not Assigned,300.0,South Side,North Carolina
2020-09-27,Creatures of Waste,5.10c A3,No Notes,https://www.mountainproject.com/route/106831306/creatures-of-waste,1,North Carolina > 1. Southern Mountains Region > Looking Glass Rock > North Side,3.6,4,Lead,Redpoint,"Trad, Aid",Not Assigned,300.0,North Side,North Carolina
2020-09-26,The Seal,5.10a/b,No Notes,https://www.mountainproject.com/route/105934845/the-seal,1,North Carolina > 1. Southern Mountains Region > Looking Glass Rock > North Side,3.4,4,Follow,Not Led,Trad,Not Assigned,400.0,North Side,North Carolina
2020-09-22,Short Man's Sorrow,5.6,No Notes,https://www.mountainproject.com/route/106099503/short-mans-sorrow,1,North Carolina > 1. Southern Mountains Region > Looking Glass Rock > South Side,2.0,3,Follow,Not Led,Trad,Not Assigned,40.0,South Side,North Carolina
