Date,Route,Rating,Notes,URL,Pitches,Location,Avg Stars,Your Stars,Style,Lead Style,Route Type,Your Grade,Length,Route Crag,Route State
2021-11-06,Bruja's Brew,5.9,No Notes,https://www.mountainproject.com/route/105732872/brujas-brew,4,Nevada > Southern Nevada > Red Rocks > 14-First Creek Canyon > Lotta Balls Wall,2.7,-1,Follow,Not Led,Trad,Not Assigned,400.0,Lotta Balls Wall,Nevada
2021-11-06,Lotta Balls,5.8,No Notes,https://www.mountainproject.com/route/105732242/lotta-balls,3,Nevada > Southern Nevada > Red Rocks > 14-First Creek Canyon > Lotta Balls Wall,3.2,-1,Lead,Onsight,Trad,Not Assigned,420.0,Lotta Balls Wall,Nevada
2021-11-01,The Nose,5.9 C2,"Led 5-9, 13-18, 22-24. Aided 22-24",https://www.mountainproject.com/route/105924807/the-nose,31,California > Yosemite National Park > Yosemite Valley > Valley North Side > B. El Capitan > 2. Southwest Face,3.9,-1,Lead,Onsight,"Trad, Aid",Not Assigned,3000.0,2. Southwest Face,California
2021-10-23,Super Slide,5.9,one pitch,https://www.mountainproject.com/route/105915124/super-slide,5,California > Yosemite National Park > Yosemite Valley > Valley North Side > H. Royal Arches Area > Royal Arches > Western Royal Arches,3.2,-1,Lead,Not Led,Trad,Not Assigned,500.0,Western Royal Arches,California
2021-10-22,Sons of Yesterday,5.10-,No Notes,https://www.mountainproject.com/route/105862915/sons-of-yesterday,6,California > Yosemite National Park > Yosemite Valley > Valley North Side > H. Royal Arches Area > Royal Arches > Western Royal Arches,3.9,-1,Lead,Onsight,Trad,Not Assigned,600.0,Western Royal Arches,California
2021-10-22,Serenity Crack,5.10d PG13,"One take on the crux, rest on sight",https://www.mountainproject.com/route/105862912/serenity-crack,3,California > Yosemite National Park > Yosemite Valley > Valley North Side > H. Royal Arches Area > Royal Arches > Western Royal Arches,3.9,-1,Lead,Fell/Hung,Trad,Not Assigned,350.0,Western Royal Arches,California
2021-10-21,Reed's Pinnacle-Direct Route,5.10a,No Notes,https://www.mountainproject.com/route/105865301/reeds-pinnacle-direct-route,2,California > Yosemite National Park > Yosemite Valley > Lower Merced River Canyon > At. Reed's Pinnacle Area > Reed's Pinnacle,3.7,-1,Lead,Onsight,Trad,Not Assigned,220.0,Reed's Pinnacle,California
2021-10-18,Jamcrack,5.9,No Notes,https://www.mountainproject.com/route/105866367/jamcrack,2,California > Yosemite National Park > Yosemite Valley > Valley North Side > E. Yosemite Falls Area > Sunnyside Bench,3.4,-1,Follow,Not Led,Trad,Not Assigned,160.0,Sunnyside Bench,California
2021-10-18,Bishops Terrace,5.8,No Notes,https://www.mountainproject.com/route/105872317/bishops-terrace,1,California > Yosemite National Park > Yosemite Valley > Valley North Side > G. Church Bowl,3.6,-1,Lead,Onsight,Trad,Not Assigned,150.0,G. Church Bowl,California
2021-10-16,Nutcracker 5.9 Start Variation,5.9,No Notes,https://www.mountainproject.com/route/105862632/nutcracker-59-start-variation,2,California > Yosemite National Park > Yosemite Valley > Valley North Side > C. El Cap Picnic Area (Eagle Creek) > 5. Manure Pile Buttress (aka Ranger Rock),3.5,-1,Lead,Onsight,Trad,Not Assigned,200.0,5. Manure Pile Buttress (aka Ranger Rock),California
2021-10-16,C.S. Concerto,5.8,No Notes,https://www.mountainproject.com/route/107374627/cs-concerto,4,California > Yosemite National Park > Yosemite Valley > Valley North Side > C. El Cap Picnic Area (Eagle Creek) > 5. Manure Pile Buttress (aka Ranger Rock),2.7,-1,Lead,Onsight,Trad,Not Assigned,400.0,5. Manure Pile Buttress (aka Ranger Rock),California
2021-10-16,Pine Line,5.7,No Notes,https://www.mountainproject.com/route/105841118/pine-line,1,California > Yosemite National Park > Yosemite Valley > Valley North Side > B. El Capitan > 1. Base Routes > Southwest Base > Moby Dick and Pterodactyl Terrace,2.7,-1,Lead,Onsight,Trad,Not Assigned,70.0,Moby Dick and Pterodactyl Terrace,California
2021-10-15,Regular Northwest Face of Half Dome (RNWF),5.9 C1,Led p12-17 and 21-22,https://www.mountainproject.com/route/105912416/regular-northwest-face-of-half-dome-rnwf,23,California > Yosemite National Park > Yosemite Valley > Valley South Side > D. Half Dome > 1. Northwest Face,3.9,-1,Lead,Not Led,"Trad, Aid",Not Assigned,2200.0,1. Northwest Face,California
2021-10-12,Salathe (pitch 1),5.10c,No Notes,https://www.mountainproject.com/route/105870703/salathe-pitch-1,1,California > Yosemite National Park > Yosemite Valley > Valley North Side > B. El Capitan > 1. Base Routes > Southwest Base > Moby Dick and Pterodactyl Terrace,3.8,-1,Lead,Onsight,Trad,Not Assigned,160.0,Moby Dick and Pterodactyl Terrace,California
2021-10-12,After Six,5.7,Climbed a variation to the right on p3. Fun but runout ,https://www.mountainproject.com/route/105862639/after-six,5,California > Yosemite National Park > Yosemite Valley > Valley North Side > C. El Cap Picnic Area (Eagle Creek) > 5. Manure Pile Buttress (aka Ranger Rock),2.9,-1,Lead,Onsight,Trad,Not Assigned,600.0,5. Manure Pile Buttress (aka Ranger Rock),California
2021-10-12,After Seven,5.8,No Notes,https://www.mountainproject.com/route/105874735/after-seven,1,California > Yosemite National Park > Yosemite Valley > Valley North Side > C. El Cap Picnic Area (Eagle Creek) > 5. Manure Pile Buttress (aka Ranger Rock),3.1,-1,Lead,Onsight,Trad,Not Assigned,115.0,5. Manure Pile Buttress (aka Ranger Rock),California
2021-10-11,Commitment,5.9,No Notes,https://www.mountainproject.com/route/105867013/commitment,3,California > Yosemite National Park > Yosemite Valley > Valley North Side > E. Yosemite Falls Area > Five Open Books > First Tier,3.4,-1,Lead,Onsight,Trad,Not Assigned,320.0,First Tier,California
2021-10-09,The Nutcracker Suite (aka Nutcracker),5.8,No Notes,https://www.mountainproject.com/route/105833505/the-nutcracker-suite-aka-nutcracker,5,California > Yosemite National Park > Yosemite Valley > Valley North Side > C. El Cap Picnic Area (Eagle Creek) > 5. Manure Pile Buttress (aka Ranger Rock),3.6,-1,Solo,Not Led,Trad,Not Assigned,500.0,5. Manure Pile Buttress (aka Ranger Rock),California
2021-10-07,Super Slide,5.9,No Notes,https://www.mountainproject.com/route/105915124/super-slide,5,California > Yosemite National Park > Yosemite Valley > Valley North Side > H. Royal Arches Area > Royal Arches > Western Royal Arches,3.2,-1,Lead,Onsight,Trad,Not Assigned,500.0,Western Royal Arches,California
2021-10-06,Central Pillar of Frenzy,5.9,No Notes,https://www.mountainproject.com/route/105862930/central-pillar-of-frenzy,5,California > Yosemite National Park > Yosemite Valley > Valley South Side > P. Cathedral Area > 6. Middle Cathedral Rock,3.8,-1,Lead,Onsight,Trad,Not Assigned,500.0,6. Middle Cathedral Rock,California
2021-10-05,Split - Split 8,5.8,No Notes,https://www.mountainproject.com/route/106461404/split-split-8,1,California > Sierra Eastside > Lone Pine Area > Alabama Hills > Alabama Hills North > Cattle Pocket and Corridors Area > The Cattle Pocket,2.2,-1,Lead,Onsight,Sport,Not Assigned,60.0,The Cattle Pocket,California
2021-10-04,North Arete,5.8,2 big simulblocks. Jordan led 1-4. I take to top. 10 hrs c2c ,https://www.mountainproject.com/route/105806102/north-arete,6,California > High Sierra > 06 - Little Lakes Valley & Mono Recesses > Bear Creek Spire,3.5,-1,Lead,Onsight,"Trad, Alpine",Not Assigned,1000.0,Bear Creek Spire,California
2021-10-03,"Third Pillar, Regular Route",5.10a/b,No Notes,https://www.mountainproject.com/route/105816995/third-pillar-regular-route,5,California > Sierra Eastside > Lee Vining Canyon / Tioga Road > Dana Plateau,3.8,-1,Lead,Onsight,Trad,Not Assigned,800.0,Dana Plateau,California
2021-09-28,Party Time! Excellent!,M6,No Notes,https://www.mountainproject.com/route/118327905/party-time-excellent,2,Washington > Central-West Cascades & Seattle > North Bend & Vicinity > Exit 38 > **Dry Tooling & Ice Climbing at Exit 38 > Wayne’s World Dry Tooling > Wayne’s World,3.6,4,TR,Not Led,"Sport, TR, Mixed",Not Assigned,90.0,Wayne’s World,Washington
2021-09-21,Zion,5.10a/b,No Notes,https://www.mountainproject.com/route/105790290/zion,4,Oregon > Central Oregon > Smith Rock > (g) Morning Glory Wall,3.7,-1,Lead,Onsight,Trad,Not Assigned,350.0,(g) Morning Glory Wall,Oregon
2021-09-20,Quasar,5.10b,No Notes,https://www.mountainproject.com/route/105889245/quasar,1,Oregon > Central Oregon > Smith Rock > (z) Lower Gorge > West Side > (3) Catwalk Cliff,3.1,-1,TR,Not Led,Trad,Not Assigned,75.0,(3) Catwalk Cliff,Oregon
2021-09-20,Blood Clot,5.10b,"1 take, 1 fall",https://www.mountainproject.com/route/105809717/blood-clot,1,Oregon > Central Oregon > Smith Rock > (z) Lower Gorge > West Side > (3) Catwalk Cliff,3.5,-1,Lead,Fell/Hung,Trad,Not Assigned,90.0,(3) Catwalk Cliff,Oregon
2021-09-20,Pet Cemetary,5.11b,No Notes,https://www.mountainproject.com/route/106152138/pet-cemetary,1,Oregon > Central Oregon > Smith Rock > (z) Lower Gorge > West Side > (3) Catwalk Cliff,3.4,-1,TR,Not Led,Sport,Not Assigned,70.0,(3) Catwalk Cliff,Oregon
2021-09-20,Cruel Sister,5.10a,No Notes,https://www.mountainproject.com/route/105791785/cruel-sister,1,Oregon > Central Oregon > Smith Rock > (z) Lower Gorge > West Side > (3) Catwalk Cliff,3.6,-1,Lead,Onsight,Trad,Not Assigned,80.0,(3) Catwalk Cliff,Oregon
2021-09-19,Cool Ranch Flavor,5.11b,No Notes,https://www.mountainproject.com/route/105820366/cool-ranch-flavor,1,Oregon > Central Oregon > Smith Rock > (g) Morning Glory Wall,2.5,-1,Lead,Fell/Hung,Sport,Not Assigned,80.0,(g) Morning Glory Wall,Oregon
2021-09-19,Bay of Pigs,5.10d,Fell on second pitch ,https://www.mountainproject.com/route/107629071/bay-of-pigs,2,Oregon > Central Oregon > Smith Rock > (u) Red Wall,3.1,-1,Follow,Not Led,Sport,Not Assigned,180.0,(u) Red Wall,Oregon
2021-09-19,Dances with Clams,5.10a/b,No Notes,https://www.mountainproject.com/route/105821110/dances-with-clams,1,Oregon > Central Oregon > Smith Rock > (u) Red Wall,2.5,-1,Lead,Not Led,Sport,Not Assigned,35.0,(u) Red Wall,Oregon
2021-09-18,Toxic,5.11b,No Notes,https://www.mountainproject.com/route/105789298/toxic,1,Oregon > Central Oregon > Smith Rock > (d) Aggro Gully,3.6,-1,Lead,Fell/Hung,Sport,Not Assigned,50.0,(d) Aggro Gully,Oregon
2021-09-18,Irreverence,5.10a,No Notes,https://www.mountainproject.com/route/105820350/irreverence,1,Oregon > Central Oregon > Smith Rock > (l) Christian Brothers > Christian Brothers - East Side,2.3,-1,Lead,Not Led,Sport,Not Assigned,80.0,Christian Brothers - East Side,Oregon
2021-09-18,Nightingale's on Vacation,5.10a/b,No Notes,https://www.mountainproject.com/route/105820354/nightingales-on-vacation,1,Oregon > Central Oregon > Smith Rock > (l) Christian Brothers > Christian Brothers - East Side,2.4,-1,Lead,Not Led,Sport,Not Assigned,75.0,Christian Brothers - East Side,Oregon
2021-09-16,The Long March,5.10+,No Notes,https://www.mountainproject.com/route/106595522/the-long-march,1,Oregon > Central Oregon > Trout Creek > The Main Wall,3.6,-1,TR,Not Led,Trad,Not Assigned,70.0,The Main Wall,Oregon
2021-09-16,The Long March,5.10+,No Notes,https://www.mountainproject.com/route/106595522/the-long-march,1,Oregon > Central Oregon > Trout Creek > The Main Wall,3.6,-1,Lead,Fell/Hung,Trad,Not Assigned,70.0,The Main Wall,Oregon
2021-09-15,Muffin Top,5.10+,No Notes,https://www.mountainproject.com/route/109048784/muffin-top,1,Oregon > Central Oregon > Trout Creek > The Main Wall,3.8,-1,TR,Not Led,Trad,Not Assigned,220.0,The Main Wall,Oregon
2021-09-15,Redside,5.10+,No Notes,https://www.mountainproject.com/route/107097929/redside,1,Oregon > Central Oregon > Trout Creek > The Main Wall,3.9,-1,TR,Not Led,Trad,Not Assigned,70.0,The Main Wall,Oregon
2021-09-15,JR Token,5.10,1 hang at the thin hands ,https://www.mountainproject.com/route/106505506/jr-token,1,Oregon > Central Oregon > Trout Creek > The Main Wall,3.7,-1,Lead,Fell/Hung,Trad,Not Assigned,65.0,The Main Wall,Oregon
2021-09-14,Wondertwins,5.10,Whipper at the top,https://www.mountainproject.com/route/106551868/wondertwins,1,Oregon > Central Oregon > Trout Creek > The Main Wall,3.8,-1,Lead,Fell/Hung,Trad,Not Assigned,70.0,The Main Wall,Oregon
2021-09-14,Fingerlings,5.11-,No Notes,https://www.mountainproject.com/route/106551841/fingerlings,1,Oregon > Central Oregon > Trout Creek > The Main Wall,3.6,-1,TR,Not Led,Trad,Not Assigned,75.0,The Main Wall,Oregon
2021-09-14,The Space Between,5.10+,No Notes,https://www.mountainproject.com/route/106520615/the-space-between,1,Oregon > Central Oregon > Trout Creek > The Main Wall,3.8,-1,Lead,Onsight,Trad,Not Assigned,80.0,The Main Wall,Oregon
2021-09-14,Gold Rush,5.10-,No Notes,https://www.mountainproject.com/route/106505501/gold-rush,1,Oregon > Central Oregon > Trout Creek > The Main Wall,3.9,-1,Lead,Onsight,Trad,Not Assigned,70.0,The Main Wall,Oregon
2021-09-10,La Cucaracha,5.10,No Notes,https://www.mountainproject.com/route/109429636/la-cucaracha,1,"Washington > Central-East Cascades, Wenatchee, & Leavenworth > Leavenworth > Icicle Creek > Madsen's Buttress Area > Madsen's Buttress",3.5,-1,Lead,Flash,Trad,Not Assigned,40.0,Madsen's Buttress,Washington
2021-09-10,Regular Route,5.10b,"Just 1st pitch, started raining ",https://www.mountainproject.com/route/106214068/regular-route,1,"Washington > Central-East Cascades, Wenatchee, & Leavenworth > Leavenworth > Icicle Creek > Purina and Careno Area > Careno Crag",2.8,-1,Lead,Onsight,Trad,Not Assigned,220.0,Careno Crag,Washington
2021-09-09,Right Arête,V3,Chaco send ,https://www.mountainproject.com/route/118006133/right-arete,1,Washington > Central-West Cascades & Seattle > Skykomish Valley > Index > ** Bouldering at Index > Lookout Trail Boulders > Midnite Boulder,2.5,-1,Send,Not Led,Boulder,Not Assigned,220.0,Midnite Boulder,Washington
2021-09-09,Poison Balance,5.12a,No Notes,https://www.mountainproject.com/route/105792410/poison-balance,1,"Washington > Central-East Cascades, Wenatchee, & Leavenworth > Leavenworth > Icicle Creek > Snow Creek Area > Pearly Gates",2.5,-1,TR,Not Led,Trad,Not Assigned,70.0,Pearly Gates,Washington
2021-09-09,Pearly Gates,5.10b/c,No Notes,https://www.mountainproject.com/route/106409528/pearly-gates,1,"Washington > Central-East Cascades, Wenatchee, & Leavenworth > Leavenworth > Icicle Creek > Snow Creek Area > Pearly Gates",3.1,-1,Lead,Onsight,Trad,Not Assigned,220.0,Pearly Gates,Washington
2021-09-09,Celestial Groove,5.9+,Sweet revenge ,https://www.mountainproject.com/route/105791954/celestial-groove,1,"Washington > Central-East Cascades, Wenatchee, & Leavenworth > Leavenworth > Icicle Creek > Snow Creek Area > Pearly Gates",3.4,-1,Lead,Redpoint,Trad,Not Assigned,220.0,Pearly Gates,Washington
2021-09-09,Cloud Nine,5.9,No Notes,https://www.mountainproject.com/route/106409785/cloud-nine,2,"Washington > Central-East Cascades, Wenatchee, & Leavenworth > Leavenworth > Icicle Creek > Snow Creek Area > Pearly Gates",3.1,-1,Lead,Onsight,Trad,Not Assigned,180.0,Pearly Gates,Washington
2021-09-08,Rattletale,5.10b,No Notes,https://www.mountainproject.com/route/106204435/rattletale,3,Washington > Central-West Cascades & Seattle > Skykomish Valley > Index > Lookout Point Area > Rattletale Wall,3.8,-1,Lead,Onsight,Trad,Not Assigned,220.0,Rattletale Wall,Washington
2021-09-08,Roger's Corner,5.9,No Notes,https://www.mountainproject.com/route/105838643/rogers-corner,1,"Washington > Central-West Cascades & Seattle > Skykomish Valley > Index > Lower Town Wall > (C) Main Wall, left side",2.7,-1,Follow,Not Led,Trad,Not Assigned,120.0,"(C) Main Wall, left side",Washington
2021-09-08,Breakfast of Champions,5.10a,No Notes,https://www.mountainproject.com/route/105795818/breakfast-of-champions,1,"Washington > Central-West Cascades & Seattle > Skykomish Valley > Index > Lower Town Wall > (C) Main Wall, left side",3.5,-1,Lead,Onsight,Trad,Not Assigned,40.0,"(C) Main Wall, left side",Washington
2021-09-08,Godzilla,5.9,No Notes,https://www.mountainproject.com/route/105790717/godzilla,1,"Washington > Central-West Cascades & Seattle > Skykomish Valley > Index > Lower Town Wall > (C) Main Wall, left side",3.8,-1,Lead,Onsight,Trad,Not Assigned,220.0,"(C) Main Wall, left side",Washington
2021-09-07,Great Northern Slab,5.7,No Notes,https://www.mountainproject.com/route/105790657/great-northern-slab,3,Washington > Central-West Cascades & Seattle > Skykomish Valley > Index > Lower Town Wall > (A) Great Northern Slab,2.9,-1,Solo,Not Led,Trad,Not Assigned,220.0,(A) Great Northern Slab,Washington
2021-09-03,Lovin' Arms,5.10b/c A0,No Notes,https://www.mountainproject.com/route/106194690/lovin-arms,3,Washington > Central-West Cascades & Seattle > Skykomish Valley > Index > Upper Town Wall > (f) Central Wall Area,3.6,-1,Lead,Onsight,"Trad, Aid",Not Assigned,220.0,(f) Central Wall Area,Washington
2021-09-03,Davis-Holland Route,5.10c,No Notes,https://www.mountainproject.com/route/105836583/davis-holland-route,3,Washington > Central-West Cascades & Seattle > Skykomish Valley > Index > Upper Town Wall > (f) Central Wall Area,3.9,-1,Lead,Onsight,Trad,Not Assigned,400.0,(f) Central Wall Area,Washington
2021-08-31,RPM,5.10b,No Notes,https://www.mountainproject.com/route/111958075/rpm,6,"Washington > Central-East Cascades, Wenatchee, & Leavenworth > Leavenworth > Icicle Creek > Snow Creek Area > Snow Creek Wall",3.6,-1,Lead,Onsight,Trad,Not Assigned,800.0,Snow Creek Wall,Washington
2021-08-30,House of Cards,5.8,No Notes,https://www.mountainproject.com/route/107127961/house-of-cards,1,Washington > Central Region > Frenchman Coulee (Vantage) > Frenchman Coulee > Agathla Tower,2.5,-1,Lead,Onsight,Sport,Not Assigned,60.0,Agathla Tower,Washington
2021-08-30,Desert Dessert,5.11a,No Notes,https://www.mountainproject.com/route/105947062/desert-dessert,1,Washington > Central Region > Frenchman Coulee (Vantage) > Frenchman Coulee > Middle East Wall,3.7,-1,Lead,Onsight,Sport,Not Assigned,80.0,Middle East Wall,Washington
2021-08-30,Savage Heart,5.10b,No Notes,https://www.mountainproject.com/route/105972116/savage-heart,1,Washington > Central Region > Frenchman Coulee (Vantage) > Frenchman Coulee > Middle East Wall,2.5,-1,Lead,Onsight,Sport,Not Assigned,80.0,Middle East Wall,Washington
2021-08-30,Sex Party,5.10a,No Notes,https://www.mountainproject.com/route/105972125/sex-party,1,Washington > Central Region > Frenchman Coulee (Vantage) > Frenchman Coulee > Middle East Wall,3.2,-1,Lead,Onsight,Trad,Not Assigned,80.0,Middle East Wall,Washington
2021-08-30,272,5.8,No Notes,https://www.mountainproject.com/route/107514055/272,1,Washington > Central Region > Frenchman Coulee (Vantage) > Frenchman Coulee > Middle East Wall,2.6,-1,Lead,Onsight,Trad,Not Assigned,40.0,Middle East Wall,Washington
2021-08-24,The Hitchhiker,5.11-,Fell on the last 2 .11 pitches. Pulled through the second on gear on lead,https://www.mountainproject.com/route/108294579/the-hitchhiker,9,Washington > Northwest Region > Hwy 20 and North Cascades National Park > North Cascades > Washington Pass > Liberty Bell Group > South Early Winters Spire,3.7,-1,Lead,Fell/Hung,"Trad, Alpine",Not Assigned,900.0,South Early Winters Spire,Washington
2021-08-23,Northwest Corner (a.k.a. Boving-Pollack Route),5.9,No Notes,https://www.mountainproject.com/route/105792199/northwest-corner-aka-boving-pollack-route,4,Washington > Northwest Region > Hwy 20 and North Cascades National Park > North Cascades > Washington Pass > Liberty Bell Group > North Early Winter Spire,3.5,-1,Lead,Not Led,"Trad, Alpine",Not Assigned,220.0,North Early Winter Spire,Washington
2021-08-23,Liberty Crack,5.11a C2,1st pitch ,https://www.mountainproject.com/route/106512297/liberty-crack,1,Washington > Northwest Region > Hwy 20 and North Cascades National Park > North Cascades > Washington Pass > Liberty Bell Group > Liberty Bell,3.7,-1,Lead,Not Led,"Trad, Aid, Alpine",Not Assigned,1200.0,Liberty Bell,Washington
2021-08-14,Southwest Scramble,4th R,No Notes,https://www.mountainproject.com/route/115164241/southwest-scramble,1,Washington > South-West & Tacoma > Southwest Cascades > Tatoosh Range > Pinnacle Peak,2.3,-1,Solo,Not Led,"Trad, Alpine",Not Assigned,200.0,Pinnacle Peak,Washington
2021-08-14,Southeast Face,Easy 5th,No Notes,https://www.mountainproject.com/route/117755326/southeast-face,1,Washington > South-West & Tacoma > Southwest Cascades > Tatoosh Range > The Castle,2.2,-1,Solo,Not Led,"Trad, Alpine",Not Assigned,40.0,The Castle,Washington
2021-08-05,Snake Dike,5.7 R,No Notes,https://www.mountainproject.com/route/105836362/snake-dike,8,California > Yosemite National Park > Yosemite Valley > Valley South Side > D. Half Dome > 3. Southwest Face,3.6,-1,Not Specified,Not Led,Trad,Not Assigned,2000.0,3. Southwest Face,California
2021-08-03,"Red Dihedral (aka ""Yggdrasil"")",5.10,Fell on red dihedral exit. Adam’s bachelor party muy fun ,https://www.mountainproject.com/route/105852183/red-dihedral-aka-yggdrasil,12,California > High Sierra > 02 - The Sawtooth Ridge > Incredible Hulk,3.5,-1,Lead,Fell/Hung,"Trad, Alpine",Not Assigned,1500.0,Incredible Hulk,California
2021-08-02,Positive Vibrations,5.11a,"First 5 pitches, fell on 10c fingers p2 ",https://www.mountainproject.com/route/105860676/positive-vibrations,12,California > High Sierra > 02 - The Sawtooth Ridge > Incredible Hulk,4.0,-1,Lead,Fell/Hung,"Trad, Alpine",Not Assigned,1200.0,Incredible Hulk,California
2021-07-29,Direct North Ridge,5.9+,6:17 on route. Mountaineers creek to longs pass ,https://www.mountainproject.com/route/106245725/direct-north-ridge,20,"Washington > Central-East Cascades, Wenatchee, & Leavenworth > Stuart-Enchantments > Mt Stuart",3.9,-1,Lead,Onsight,"Trad, Alpine",Not Assigned,2800.0,Mt Stuart,Washington
2021-07-04,"This, My Friend",5.10a,No Notes,https://www.mountainproject.com/route/119518502/this-my-friend,5,"Washington > Central-East Cascades, Wenatchee, & Leavenworth > Stuart-Enchantments > Dragontail Peak",3.5,4,Lead,Onsight,Trad,5.10-,900.0,Dragontail Peak,Washington
2021-07-04,Solid Gold,5.11a,No Notes,https://www.mountainproject.com/route/107618376/solid-gold,5,"Washington > Central-East Cascades, Wenatchee, & Leavenworth > Stuart-Enchantments > Prusik Peak",4.0,-1,Lead,Onsight,"Trad, Alpine",Not Assigned,450.0,Prusik Peak,Washington
2021-06-30,Journey to the other side of the bridge,5.8,No Notes,https://www.mountainproject.com/route/106812714/journey-to-the-other-side-of-the-bridge,1,Washington > Central-West Cascades & Seattle > Skykomish Valley > Index > Inner Walls > Toxic - Tang Area,2.1,-1,Lead,Not Led,Trad,Not Assigned,45.0,Toxic - Tang Area,Washington
2021-06-30,The View from the Bridge,5.10d PG13,No Notes,https://www.mountainproject.com/route/108125711/the-view-from-the-bridge,1,Washington > Central-West Cascades & Seattle > Skykomish Valley > Index > Inner Walls > Toxic - Tang Area,3.0,-1,TR,Not Led,"Trad, TR",Not Assigned,220.0,Toxic - Tang Area,Washington
2021-06-30,Toxic Shock,5.9,No Notes,https://www.mountainproject.com/route/105791086/toxic-shock,1,Washington > Central-West Cascades & Seattle > Skykomish Valley > Index > Inner Walls > Toxic - Tang Area,3.7,-1,Not Specified,Not Led,Trad,Not Assigned,220.0,Toxic - Tang Area,Washington
2021-06-30,Even Steven,5.11b,No Notes,https://www.mountainproject.com/route/105791090/even-steven,1,Washington > Central-West Cascades & Seattle > Skykomish Valley > Index > Inner Walls > Toxic - Tang Area,3.6,-1,TR,Not Led,Trad,Not Assigned,220.0,Toxic - Tang Area,Washington
2021-06-30,Corner Flash,5.7,No Notes,https://www.mountainproject.com/route/106677557/corner-flash,1,Washington > Central-West Cascades & Seattle > Skykomish Valley > Index > Inner Walls > Grandeur Buttress,2.5,-1,Lead,Not Led,"Trad, TR",Not Assigned,55.0,Grandeur Buttress,Washington
2021-06-23,"Fly, The",Mod. Snow,No Notes,https://www.mountainproject.com/route/117755275/fly-the,1,Washington > South-West & Tacoma > Southwest Cascades > Tatoosh Range > Lane Peak,2.0,-1,Solo,Not Led,"Snow, Alpine",Not Assigned,800.0,Lane Peak,Washington
2021-05-28,Bust the Move,5.12a,No Notes,https://www.mountainproject.com/route/107283446/bust-the-move,1,Washington > Central-West Cascades & Seattle > North Bend & Vicinity > Exit 32 / Little Si > World Wall Group > World Wall,2.7,-1,TR,Not Led,Sport,Not Assigned,85.0,World Wall,Washington
2021-05-28,Psycho Wussy,5.11b,No Notes,https://www.mountainproject.com/route/112070225/psycho-wussy,1,Washington > Central-West Cascades & Seattle > North Bend & Vicinity > Exit 32 / Little Si > World Wall Group > World Wall,2.9,-1,Lead,Fell/Hung,Sport,Not Assigned,60.0,World Wall,Washington
2021-05-28,Reptiles and Amphetamines,5.9,No Notes,https://www.mountainproject.com/route/105793829/reptiles-and-amphetamines,1,Washington > Central-West Cascades & Seattle > North Bend & Vicinity > Exit 32 / Little Si > World Wall Group > World Wall,2.9,-1,Lead,Onsight,Sport,Not Assigned,50.0,World Wall,Washington
2021-05-28,Rainy Day Women,5.12a,No Notes,https://www.mountainproject.com/route/105789888/rainy-day-women,1,Washington > Central-West Cascades & Seattle > North Bend & Vicinity > Exit 32 / Little Si > World Wall Group > World Wall,3.6,-1,TR,Not Led,Sport,Not Assigned,100.0,World Wall,Washington
2021-05-26,North Ridge,WI3 Steep Snow,No Notes,https://www.mountainproject.com/route/106445849/north-ridge,2,Washington > Northwest Region > Hwy 20 and North Cascades National Park > North Cascades > Mt. Baker,3.8,4,Lead,Onsight,"Ice, Snow, Alpine",Not Assigned,3000.0,Mt. Baker,Washington
2021-05-23,Outer Space,5.9,No Notes,https://www.mountainproject.com/route/105793664/outer-space,6,"Washington > Central-East Cascades, Wenatchee, & Leavenworth > Leavenworth > Icicle Creek > Snow Creek Area > Snow Creek Wall",3.8,-1,Lead,Onsight,Trad,Not Assigned,700.0,Snow Creek Wall,Washington
2021-05-08,Lahar,5.11d,French free the start then 2 falls. ,https://www.mountainproject.com/route/108276171/lahar,1,Washington > South-Central & Yakima > Tieton River > Lava Point > Lava Wall/Deadheads,3.4,-1,TR,Not Led,Sport,Not Assigned,70.0,Lava Wall/Deadheads,Washington
2021-05-08,Muted Reality,5.11a,1 fall ,https://www.mountainproject.com/route/106533440/muted-reality,1,Washington > South-Central & Yakima > Tieton River > Lava Point > Lava Wall/Deadheads,2.7,-1,Lead,Fell/Hung,Sport,Not Assigned,45.0,Lava Wall/Deadheads,Washington
2021-05-08,Fit to be Tie Dyed,5.11a,No Notes,https://www.mountainproject.com/route/106533431/fit-to-be-tie-dyed,1,Washington > South-Central & Yakima > Tieton River > Lava Point > Lava Wall/Deadheads,2.9,-1,TR,Not Led,Sport,Not Assigned,45.0,Lava Wall/Deadheads,Washington
2021-05-07,Columns Holiday,5.10c,"Fell at rope bolt, like 4 times lol was tired after Paul maul I think ",https://www.mountainproject.com/route/107588465/columns-holiday,1,Washington > South-Central & Yakima > Tieton River > Royal Columns > Orange Sunshine area,2.8,-1,Lead,Fell/Hung,"Trad, Sport",Not Assigned,70.0,Orange Sunshine area,Washington
2021-05-07,Paul Maul,5.10c,1 fall- on a 0.1! ,https://www.mountainproject.com/route/106442996/paul-maul,1,Washington > South-Central & Yakima > Tieton River > Royal Columns > Orange Sunshine area,3.4,-1,Lead,Fell/Hung,Trad,Not Assigned,80.0,Orange Sunshine area,Washington
