Date,Route,Rating,Notes,URL,Pitches,Location,Avg Stars,Your Stars,Style,Lead Style,Route Type,Your Grade,Length,Route Crag,Route State
2021-09-22,Werk Supp,5.9,guide course,https://www.mountainproject.com/route/105749890/werk-supp,1,Colorado > Boulder > Eldorado Canyon State Park > The Bastille > The Bastille - N Face,3.4,-1,Lead,Onsight,Trad,Not Assigned,200.0,The Bastille - N Face,Colorado
2021-09-19,Stayin' Alive,5.10a,No Notes,https://www.mountainproject.com/route/105975956/stayin-alive,2,Colorado > Boulder > Boulder Canyon > Tonnere Tower > Sport Land,2.9,-1,Lead,Redpoint,Sport,Not Assigned,185.0,Sport Land,Colorado
2021-09-19,Buried Treasure,5.9-,No Notes,https://www.mountainproject.com/route/105988542/buried-treasure,2,Colorado > Boulder > Boulder Canyon > Tonnere Tower > Treasure Wall,2.7,-1,Lead,Redpoint,Sport,Not Assigned,170.0,Treasure Wall,Colorado
2021-09-11,Ragnar,5.6,CMC course,https://www.mountainproject.com/route/109676254/ragnar,1,Colorado > Canon City > Shelf Road > The Bank > 02. Bank Rob,1.7,-1,TR,Not Led,Sport,Not Assigned,40.0,02. Bank Rob,Colorado
2021-09-11,Shelfish,5.9,fall and catch practice at the cmc course,https://www.mountainproject.com/route/106276346/shelfish,1,Colorado > Canon City > Shelf Road > The Bank > 02. Bank Rob,2.4,-1,Lead,Fell/Hung,Sport,Not Assigned,65.0,02. Bank Rob,Colorado
2021-09-10,Interface aka Slab Left,5.8,practice falls for Aleeya,https://www.mountainproject.com/route/105748196/interface-aka-slab-left,1,Colorado > Golden > North Table Mountain/Golden Cliffs > Brown Cloud Rocks,1.8,-1,Lead,Fell/Hung,"Sport, TR",Not Assigned,40.0,Brown Cloud Rocks,Colorado
2021-09-04,Salmon Lake Traverse,5.4,"lots of short pitching, cut my hand badly on sharp hold, bummer",https://www.mountainproject.com/route/111136161/salmon-lake-traverse,1,Colorado > Alpine Rock > Gore Mountain Range > Mount Silverthorne,3.0,-1,Lead,Not Led,"Trad, Alpine",Not Assigned,1000.0,Mount Silverthorne,Colorado
2021-08-28,North Face,5.7,No Notes,https://www.mountainproject.com/route/105752470/north-face,7,Colorado > Alpine Rock > Indian Peaks > Lone Eagle Peak,3.0,-1,Follow,Not Led,"Trad, Alpine",Not Assigned,137.0,Lone Eagle Peak,Colorado
2021-08-22,Lamb's Slide,Easy Snow,bailed because Patrick fell,https://www.mountainproject.com/route/105747568/lambs-slide,1,Colorado > CO Ice & Mixed > RMNP - Mixed/Ice > Long's Peak/Mt. Meeker Cirque,2.4,-1,Solo,Not Led,"Trad, Snow, Alpine",Not Assigned,137.0,Long's Peak/Mt. Meeker Cirque,Colorado
2021-08-21,Big Bob Cranks,5.10b,No Notes,https://www.mountainproject.com/route/105762033/big-bob-cranks,1,Colorado > Boulder > Flatirons > Central > Dinosaur Rock,2.5,-1,Lead,Onsight,"Sport, TR",Not Assigned,60.0,Dinosaur Rock,Colorado
2021-08-21,Bar None,5.9-,No Notes,https://www.mountainproject.com/route/105763122/bar-none,1,Colorado > Boulder > Flatirons > Central > Der Zerkle,2.1,-1,Lead,Redpoint,Sport,Not Assigned,40.0,Der Zerkle,Colorado
2021-08-21,What If You're Not?,5.7,No Notes,https://www.mountainproject.com/route/105748618/what-if-youre-not,1,Colorado > Boulder > Flatirons > Central > Der Zerkle,2.7,-1,Lead,Onsight,"Sport, TR",Not Assigned,60.0,Der Zerkle,Colorado
2021-08-14,East Face (Standard),5.4,rapped off,https://www.mountainproject.com/route/105748047/east-face-standard,8,Colorado > Boulder > Flatirons > North > Third Flatiron,3.7,-1,Solo,Not Led,Trad,Not Assigned,137.0,Third Flatiron,Colorado
2021-08-05,Snake Dike,5.7 R,No Notes,https://www.mountainproject.com/route/105836362/snake-dike,6,California > Yosemite National Park > Yosemite Valley > Valley South Side > D. Half Dome > 3. Southwest Face,3.6,-1,Lead,Onsight,Trad,Not Assigned,2000.0,3. Southwest Face,California
2021-05-15,X It,5.9,also altras,https://www.mountainproject.com/route/105750850/x-it,1,Colorado > Golden > North Table Mountain/Golden Cliffs > The Trad Lands,2.1,-1,TR,Not Led,Sport,Not Assigned,50.0,The Trad Lands,Colorado
2021-05-15,Liar Liar,5.8,in altras,https://www.mountainproject.com/route/105750856/liar-liar,1,Colorado > Golden > North Table Mountain/Golden Cliffs > The Trad Lands,2.5,-1,TR,Not Led,"Trad, TR",Not Assigned,50.0,The Trad Lands,Colorado
2021-05-15,Under The Table,5.11c,"pretty fun, fell a bit at bottom",https://www.mountainproject.com/route/105755533/under-the-table,1,Colorado > Golden > North Table Mountain/Golden Cliffs > The Trad Lands,2.0,-1,TR,Not Led,Sport,Not Assigned,40.0,The Trad Lands,Colorado
2021-05-15,Tootsie Roll,5.8-,"mostly on gear, for spi exam",https://www.mountainproject.com/route/105761481/tootsie-roll,1,Colorado > Golden > North Table Mountain/Golden Cliffs > The Trad Lands,1.9,-1,Lead,Onsight,Sport,Not Assigned,50.0,The Trad Lands,Colorado
2021-05-12,Country Club Crack,5.11c,"tr solo lap, was wet, aggravated my wrist",https://www.mountainproject.com/route/105748711/country-club-crack,2,Colorado > Boulder > Boulder Canyon > Castle Rock,3.9,-1,TR,Not Led,Trad,Not Assigned,137.0,Castle Rock,Colorado
2021-05-02,Men in Tights,5.10b,No Notes,https://www.mountainproject.com/route/105760656/men-in-tights,1,Colorado > Boulder > Boulder Canyon > Sherwood Forest,2.5,-1,Lead,Onsight,Sport,Not Assigned,60.0,Sherwood Forest,Colorado
2021-05-01,Soler,5.9,topped out via bushwhack,https://www.mountainproject.com/route/105714830/soler,2,Wyoming > Devils Tower > South and East Faces,3.6,-1,Lead,Onsight,Trad,Not Assigned,280.0,South and East Faces,Wyoming
2021-04-29,Baby Dog,5.7+,No Notes,https://www.mountainproject.com/route/119267832/baby-dog,1,Colorado > Boulder > Boulder Canyon > Animal World > Lower Animal World,2.5,-1,Lead,Onsight,Sport,Not Assigned,90.0,Lower Animal World,Colorado
2021-04-26,Twofers Gully,5.5,belay from tree and boulder,https://www.mountainproject.com/route/106027653/twofers-gully,1,Colorado > Boulder > Boulder Canyon > Happy Hour Crag,1.6,-1,Lead,Onsight,"Trad, TR",Not Assigned,137.0,Happy Hour Crag,Colorado
2021-04-10,The Yellow Spur,5.9+,No Notes,https://www.mountainproject.com/route/105748657/the-yellow-spur,6,Colorado > Boulder > Eldorado Canyon State Park > Redgarden Wall > Redgarden - Tower One,3.8,-1,Lead,Onsight,Trad,Not Assigned,137.0,Redgarden - Tower One,Colorado
2021-04-04,Blue Sun,5.10-,No Notes,https://www.mountainproject.com/route/105718435/blue-sun,1,Utah > Southeast Utah > Indian Creek > Way Rambo,3.6,-1,TR,Not Led,Trad,Not Assigned,70.0,Way Rambo,Utah
2021-04-04,Way Rambo,5.12-,No Notes,https://www.mountainproject.com/route/105718642/way-rambo,1,Utah > Southeast Utah > Indian Creek > Way Rambo,3.8,-1,Lead,Fell/Hung,Trad,Not Assigned,100.0,Way Rambo,Utah
2021-04-03,Annunaki,5.11+,No Notes,https://www.mountainproject.com/route/105718786/annunaki,1,Utah > Southeast Utah > Indian Creek > The Optimator,3.8,-1,Lead,Flash,Trad,Not Assigned,50.0,The Optimator,Utah
2021-04-03,Crescent Crack,5.10b,No Notes,https://www.mountainproject.com/route/106420633/crescent-crack,2,Utah > Southeast Utah > Indian Creek > Petrified Hornet Wall,2.7,-1,TR,Not Led,Trad,Not Assigned,40.0,Petrified Hornet Wall,Utah
2021-04-03,Petrified Hornet,5.10+,No Notes,https://www.mountainproject.com/route/106420639/petrified-hornet,1,Utah > Southeast Utah > Indian Creek > Petrified Hornet Wall,3.4,-1,Lead,Onsight,Trad,Not Assigned,80.0,Petrified Hornet Wall,Utah
2021-04-03,Sting,5.12-,No Notes,https://www.mountainproject.com/route/105718450/sting,1,Utah > Southeast Utah > Indian Creek > Petrified Hornet Wall,3.8,-1,TR,Not Led,Trad,Not Assigned,100.0,Petrified Hornet Wall,Utah
2021-04-02,Country,5.10b,No Notes,https://www.mountainproject.com/route/105718399/country,1,Utah > Southeast Utah > Indian Creek > 4X4,2.5,-1,Lead,Onsight,Trad,Not Assigned,70.0,4X4,Utah
2021-04-02,Hookers 'n Blow,5.10+,No Notes,https://www.mountainproject.com/route/106293409/hookers-n-blow,1,Utah > Southeast Utah > Indian Creek > 4X4,3.0,-1,TR,Not Led,Trad,Not Assigned,80.0,4X4,Utah
2021-04-02,Hookers 'n Blow,5.10+,No Notes,https://www.mountainproject.com/route/106293409/hookers-n-blow,1,Utah > Southeast Utah > Indian Creek > 4X4,3.0,-1,Lead,Onsight,Trad,Not Assigned,80.0,4X4,Utah
2021-04-02,Crankcase,5.12+,No Notes,https://www.mountainproject.com/route/106303899/crankcase,1,Utah > Southeast Utah > Indian Creek > 4X4,3.7,-1,TR,Not Led,Trad,Not Assigned,120.0,4X4,Utah
2021-04-02,4 x 4,5.11-,No Notes,https://www.mountainproject.com/route/105718387/4-x-4,1,Utah > Southeast Utah > Indian Creek > 4X4,3.8,-1,Lead,Onsight,Trad,Not Assigned,80.0,4X4,Utah
2021-03-20,Unnamed Left Facing Corner with the Stacked Blocks Start,5.11-,No Notes,https://www.mountainproject.com/route/109698704/unnamed-left-facing-corner-with-the-stacked-blocks-start,1,Utah > Southeast Utah > Indian Creek > Sinbad Wall aka Nuclear Wall,3.0,-1,Lead,Onsight,Trad,Not Assigned,60.0,Sinbad Wall aka Nuclear Wall,Utah
2021-03-20,Act or React,5.10,"""hard for 5.9""",https://www.mountainproject.com/route/109698733/act-or-react,1,Utah > Southeast Utah > Indian Creek > Sinbad Wall aka Nuclear Wall,2.6,-1,Lead,Onsight,Trad,Not Assigned,70.0,Sinbad Wall aka Nuclear Wall,Utah
2021-03-20,The Violator,5.11-,"left side in for practice, was hard, rested on rope",https://www.mountainproject.com/route/107623103/the-violator,1,Utah > Southeast Utah > Indian Creek > Sinbad Wall aka Nuclear Wall,3.3,4,TR,Not Led,Trad,Not Assigned,70.0,Sinbad Wall aka Nuclear Wall,Utah
2021-03-20,The Violator,5.11-,"clean tr lap, right side in. teacup, bad calf lock with frog foot, knee jam, knee rotate, hand-fist, fist-fist, arm bar, thrash, need a #7 to protect the finish",https://www.mountainproject.com/route/107623103/the-violator,1,Utah > Southeast Utah > Indian Creek > Sinbad Wall aka Nuclear Wall,3.3,4,TR,Not Led,Trad,Not Assigned,70.0,Sinbad Wall aka Nuclear Wall,Utah
2021-03-20,The Violator,5.11-,"freed all the moves, hung on rope a bunch to rest. #7 cam recommended for end",https://www.mountainproject.com/route/107623103/the-violator,1,Utah > Southeast Utah > Indian Creek > Sinbad Wall aka Nuclear Wall,3.3,4,Lead,Fell/Hung,Trad,Not Assigned,70.0,Sinbad Wall aka Nuclear Wall,Utah
2021-03-19,Crack Attack,5.11-,should have placed gear in the left-arching splitter instead of the bottom of the chimney blocks. fun route!,https://www.mountainproject.com/route/105717334/crack-attack,1,Utah > Southeast Utah > Indian Creek > Battle of the Bulge Buttress,3.7,-1,Lead,Onsight,Trad,Not Assigned,137.0,Battle of the Bulge Buttress,Utah
2021-03-19,Ruby's Cafe,5.12d,"fell so much, but had fun",https://www.mountainproject.com/route/105932991/rubys-cafe,1,Utah > Southeast Utah > Indian Creek > Battle of the Bulge Buttress,3.9,-1,TR,Not Led,Trad,Not Assigned,70.0,Battle of the Bulge Buttress,Utah
2021-03-19,Cave Route,5.10d,No Notes,https://www.mountainproject.com/route/105717361/cave-route,1,Utah > Southeast Utah > Indian Creek > Battle of the Bulge Buttress,3.5,-1,Lead,Onsight,Trad,Not Assigned,80.0,Battle of the Bulge Buttress,Utah
2021-03-19,Quarter of a Man,5.11+,No Notes,https://www.mountainproject.com/route/105717466/quarter-of-a-man,1,Utah > Southeast Utah > Indian Creek > Battle of the Bulge Buttress,3.9,-1,TR,Not Led,Trad,Not Assigned,120.0,Battle of the Bulge Buttress,Utah
2021-03-19,Generic Crack,5.10-,No Notes,https://www.mountainproject.com/route/105717328/generic-crack,1,Utah > Southeast Utah > Indian Creek > Donnelly Canyon,3.4,-1,Lead,Redpoint,Trad,Not Assigned,120.0,Donnelly Canyon,Utah
2021-03-06,Watery Tart,5.11a,No Notes,https://www.mountainproject.com/route/110119012/watery-tart,1,Arizona > Northern Arizona > The Arizona Strip > Lime Kiln Canyon > The Back Walls,2.3,-1,Lead,Onsight,Sport,Not Assigned,80.0,The Back Walls,Arizona
2021-03-06,Unknown Arch Arete,5.11a,No Notes,https://www.mountainproject.com/route/118819823/unknown-arch-arete,1,Arizona > Northern Arizona > The Arizona Strip > Lime Kiln Canyon > The Back Walls,3.1,-1,Lead,Onsight,Sport,Not Assigned,80.0,The Back Walls,Arizona
2021-03-06,Who's Your Daddy?,5.10c,No Notes,https://www.mountainproject.com/route/111301609/whos-your-daddy,1,Arizona > Northern Arizona > The Arizona Strip > Lime Kiln Canyon > The Grail,2.6,-1,Lead,Onsight,Sport,Not Assigned,50.0,The Grail,Arizona
2021-03-06,Felicity,5.11c,No Notes,https://www.mountainproject.com/route/116626101/felicity,4,Arizona > Northern Arizona > The Arizona Strip > Lime Kiln Canyon > The Grail,3.2,-1,Lead,Onsight,Sport,Not Assigned,350.0,The Grail,Arizona
2021-03-06,Planned Obsolescence,5.10a,No Notes,https://www.mountainproject.com/route/112347621/planned-obsolescence,1,Arizona > Northern Arizona > The Arizona Strip > Lime Kiln Canyon > The Grail,2.1,-1,Lead,Onsight,Sport,Not Assigned,80.0,The Grail,Arizona
2021-03-06,Eminent Domain,5.10a,No Notes,https://www.mountainproject.com/route/111301554/eminent-domain,1,Arizona > Northern Arizona > The Arizona Strip > Lime Kiln Canyon > The Grail,2.4,-1,Lead,Onsight,Sport,Not Assigned,60.0,The Grail,Arizona
2021-03-05,Sour Mash,5.10a,bonus pitch because I was dumb and pulled a rope to rappel that had a knot in it,https://www.mountainproject.com/route/105732407/sour-mash,1,Nevada > Southern Nevada > Red Rocks > 16-Black Velvet Canyon > Black Velvet Wall,3.6,-1,Lead,Redpoint,Trad,Not Assigned,600.0,Black Velvet Wall,Nevada
2021-03-05,Sour Mash,5.10a,with Ell and Lindsey,https://www.mountainproject.com/route/105732407/sour-mash,6,Nevada > Southern Nevada > Red Rocks > 16-Black Velvet Canyon > Black Velvet Wall,3.6,-1,Follow,Not Led,Trad,Not Assigned,600.0,Black Velvet Wall,Nevada
2021-03-04,Epinephrine,5.9,with Adam,https://www.mountainproject.com/route/105732422/epinephrine,13,Nevada > Southern Nevada > Red Rocks > 16-Black Velvet Canyon > Black Velvet Wall,3.9,-1,Lead,Onsight,Trad,Not Assigned,1600.0,Black Velvet Wall,Nevada
2021-03-02,MysterZ,5.7,with Mitchell,https://www.mountainproject.com/route/105732365/mysterz,7,Nevada > Southern Nevada > Red Rocks > 11-Juniper Canyon > Jackrabbit Buttress,2.3,-1,Follow,Not Led,Trad,Not Assigned,800.0,Jackrabbit Buttress,Nevada
2021-03-02,Armatron,5.9-,with Mitchell,https://www.mountainproject.com/route/105809181/armatron,6,Nevada > Southern Nevada > Red Rocks > 11-Juniper Canyon > Brownstone Wall,3.5,-1,Lead,Redpoint,Trad,Not Assigned,680.0,Brownstone Wall,Nevada
2021-03-01,Mac and Ronnie in Cheese,5.9+,No Notes,https://www.mountainproject.com/route/105944541/mac-and-ronnie-in-cheese,1,Nevada > Southern Nevada > Red Rocks > 01-Calico Basin > Cannibal Crag,2.2,-1,Lead,Onsight,Sport,Not Assigned,50.0,Cannibal Crag,Nevada
2021-03-01,Johnny Vegas,5.7,1 simul with David,https://www.mountainproject.com/route/105732251/johnny-vegas,4,Nevada > Southern Nevada > Red Rocks > 12-Oak Creek Canyon > Solar Slab - Lower Tier,3.2,-1,Lead,Onsight,Trad,Not Assigned,137.0,Solar Slab - Lower Tier,Nevada
2021-03-01,Solar Slab,5.6,1 simul block with David,https://www.mountainproject.com/route/105732257/solar-slab,9,Nevada > Southern Nevada > Red Rocks > 12-Oak Creek Canyon > Solar Slab - Upper Tier,3.5,-1,Follow,Not Led,Trad,Not Assigned,1220.0,Solar Slab - Upper Tier,Nevada
2021-02-28,Eagle Dance,5.10c A0+,"fun, with Mitchell, rappelled after pitch six because upper pitches were chossy",https://www.mountainproject.com/route/105732278/eagle-dance,6,Nevada > Southern Nevada > Red Rocks > 12-Oak Creek Canyon > Eagle Wall,3.3,-1,Lead,Onsight,"Trad, Aid",Not Assigned,900.0,Eagle Wall,Nevada
2021-02-27,Schaeffer's Delight,5.7+,No Notes,https://www.mountainproject.com/route/105732497/schaeffers-delight,3,Nevada > Southern Nevada > Red Rocks > 16-Black Velvet Canyon > Whiskey Peak > Whiskey Peak - East,2.5,-1,Lead,Onsight,Trad,Not Assigned,400.0,Whiskey Peak - East,Nevada
2021-02-26,Resolution Arete,5.10 A1,"from top of inti, 3 linked pitches, 1 simul block",https://www.mountainproject.com/route/105732416/resolution-arete,8,Nevada > Southern Nevada > Red Rocks > 13-Mt. Wilson > Aeolian Wall,3.0,-1,Lead,Onsight,"Trad, Aid",Not Assigned,137.0,Aeolian Wall,Nevada
2021-02-26,Inti Watana,5.10c,"with Justin, pitched out 1,2, simul 3-6, 7-10, linked 11-12, continued up res arete",https://www.mountainproject.com/route/105732617/inti-watana,12,Nevada > Southern Nevada > Red Rocks > 13-Mt. Wilson > Aeolian Wall,3.5,-1,Lead,Onsight,Trad,Not Assigned,2000.0,Aeolian Wall,Nevada
2021-02-20,Karma Mechanic,5.10b,No Notes,https://www.mountainproject.com/route/105749923/karma-mechanic,1,Colorado > Canon City > Shelf Road > Sand Gulch > Free Form Wall,2.4,-1,Lead,Onsight,Sport,Not Assigned,60.0,Free Form Wall,Colorado
2021-02-20,Spinney Dan,5.10c,No Notes,https://www.mountainproject.com/route/105748702/spinney-dan,1,Colorado > Canon City > Shelf Road > Sand Gulch > Contest Wall,3.3,-1,Lead,Onsight,Sport,Not Assigned,137.0,Contest Wall,Colorado
2021-02-20,Tinsel Town aka BR 2?,5.9,No Notes,https://www.mountainproject.com/route/106370830/tinsel-town-aka-br-2,1,Colorado > Canon City > Shelf Road > Sand Gulch > Contest Wall,2.8,-1,Lead,Onsight,Sport,Not Assigned,80.0,Contest Wall,Colorado
2021-02-20,Time Square,5.8,No Notes,https://www.mountainproject.com/route/105752890/time-square,1,Colorado > Canon City > Shelf Road > Sand Gulch > Contest Wall,1.8,-1,Lead,Flash,Sport,Not Assigned,80.0,Contest Wall,Colorado
2021-02-20,The Dune,5.10a,"not well protected, but fun moves. pg-13 or R",https://www.mountainproject.com/route/105756946/the-dune,1,Colorado > Canon City > Shelf Road > Sand Gulch > Contest Wall,2.0,-1,Lead,Onsight,Sport,Not Assigned,70.0,Contest Wall,Colorado
2021-02-20,Enterprise,5.9+,No Notes,https://www.mountainproject.com/route/105824687/enterprise,1,Colorado > Canon City > Shelf Road > Sand Gulch > Contest Wall,3.0,-1,TR,Not Led,Sport,Not Assigned,70.0,Contest Wall,Colorado
2021-02-20,Bourgeois Belay Dogs,5.10b,No Notes,https://www.mountainproject.com/route/105749920/bourgeois-belay-dogs,1,Colorado > Canon City > Shelf Road > Sand Gulch > Free Form Wall,2.5,-1,Lead,Onsight,Sport,Not Assigned,137.0,Free Form Wall,Colorado
2021-01-30,Malign,5.7,No Notes,https://www.mountainproject.com/route/105756556/malign,1,Colorado > Boulder > Boulder Canyon > Happy Hour Crag,2.1,-1,TR,Not Led,"Trad, TR",Not Assigned,137.0,Happy Hour Crag,Colorado
2021-01-23,Hound's Tooth,5.10a,No Notes,https://www.mountainproject.com/route/105944966/hounds-tooth,1,Colorado > Boulder > Boulder Canyon > The Bihedral Area > The Lower Tier,2.1,-1,TR,Not Led,Sport,Not Assigned,80.0,The Lower Tier,Colorado
2021-01-23,Beer Dog,5.10a,No Notes,https://www.mountainproject.com/route/105936819/beer-dog,1,Colorado > Boulder > Boulder Canyon > The Bihedral Area > The Lower Tier,1.6,-1,TR,Not Led,Sport,Not Assigned,90.0,The Lower Tier,Colorado
2021-01-23,Abandonment,5.8,"small cams, bring totems",https://www.mountainproject.com/route/105753670/abandonment,1,Colorado > Boulder > Boulder Canyon > The Bihedral Area > The Riviera,1.6,-1,Lead,Onsight,Trad,Not Assigned,60.0,The Riviera,Colorado
2021-01-23,New Lease on Life,5.10a,No Notes,https://www.mountainproject.com/route/105748214/new-lease-on-life,1,Colorado > Boulder > Boulder Canyon > The Bihedral Area > The Riviera,1.7,-1,TR,Not Led,Sport,Not Assigned,50.0,The Riviera,Colorado
2021-01-23,Bosch Blanket Bingo,5.9,No Notes,https://www.mountainproject.com/route/105748232/bosch-blanket-bingo,1,Colorado > Boulder > Boulder Canyon > The Bihedral Area > The Riviera,2.0,-1,TR,Not Led,Sport,Not Assigned,60.0,The Riviera,Colorado
2021-01-23,Topless Etiquette,5.8,No Notes,https://www.mountainproject.com/route/105748256/topless-etiquette,1,Colorado > Boulder > Boulder Canyon > The Bihedral Area > The Riviera,2.2,-1,TR,Not Led,Sport,Not Assigned,85.0,The Riviera,Colorado
2021-01-16,The Raven,5.9+,fun,https://www.mountainproject.com/route/105755863/the-raven,1,Colorado > Canon City > Shelf Road > Cactus Cliff > D. Cactus Cliff Right (left of Funkdemental),2.7,-1,Lead,Onsight,Sport,Not Assigned,75.0,D. Cactus Cliff Right (left of Funkdemental),Colorado
2021-01-16,LaCholla Jackson,5.8+,No Notes,https://www.mountainproject.com/route/105753220/lacholla-jackson,1,Colorado > Canon City > Shelf Road > Cactus Cliff > E. Cactus Cliff Far Right (Funkdemental and right),3.1,-1,Lead,Redpoint,Sport,Not Assigned,75.0,E. Cactus Cliff Far Right (Funkdemental and right),Colorado
2021-01-16,Toxxxic Entertainment,5.10a,No Notes,https://www.mountainproject.com/route/105759594/toxxxic-entertainment,1,Colorado > Canon City > Shelf Road > Spiney Ridge,3.1,-1,Not Specified,Not Led,Sport,Not Assigned,65.0,Spiney Ridge,Colorado
2021-01-16,Travis is Sole King,5.10a,leg injury shaky,https://www.mountainproject.com/route/105756409/travis-is-sole-king,1,Colorado > Canon City > Shelf Road > Spiney Ridge,2.7,-1,Lead,Fell/Hung,Sport,Not Assigned,80.0,Spiney Ridge,Colorado
2021-01-16,20th Century Man,5.10a/b,No Notes,https://www.mountainproject.com/route/105758676/20th-century-man,1,Colorado > Canon City > Shelf Road > Spiney Ridge,2.7,-1,TR,Not Led,Sport,Not Assigned,75.0,Spiney Ridge,Colorado
2021-01-10,The Daily Grind,5.10d,No Notes,https://www.mountainproject.com/route/105760599/the-daily-grind,1,Colorado > Boulder > Boulder Canyon > Lower Dream Canyon > Plotinus Wall > Left Side,2.3,-1,Lead,Onsight,Sport,Not Assigned,70.0,Left Side,Colorado
2021-01-10,Smell the Coffee,5.10b,No Notes,https://www.mountainproject.com/route/105758904/smell-the-coffee,1,Colorado > Boulder > Boulder Canyon > Lower Dream Canyon > Plotinus Wall > Left Side,2.4,-1,Lead,Onsight,Sport,Not Assigned,60.0,Left Side,Colorado
2021-01-10,Sleepless in Boulder,5.11b,"missed a foothold near the top and pumped out. pulled groin again, gotta figure out a PT solution or something else looking term. fun climb",https://www.mountainproject.com/route/105756106/sleepless-in-boulder,1,Colorado > Boulder > Boulder Canyon > Lower Dream Canyon > Plotinus Wall > Left Side,2.9,-1,Lead,Fell/Hung,Sport,Not Assigned,137.0,Left Side,Colorado
2020-12-19,Razor Worm,5.8+,"was fun, sparing gear",https://www.mountainproject.com/route/105888820/razor-worm,1,Tennessee > The Tennessee Wall > T-Wall East,3.1,-1,Lead,Onsight,Trad,Not Assigned,100.0,T-Wall East,Tennessee
2020-12-19,Cake Walk,5.10a,"fun, made it work with single rack",https://www.mountainproject.com/route/105889130/cake-walk,1,Tennessee > The Tennessee Wall > T-Wall East,3.7,-1,Lead,Onsight,Trad,Not Assigned,100.0,T-Wall East,Tennessee
2020-12-19,Finger Lockin' Good,5.10b/c,"so fun, proper beta was jam the crux straight",https://www.mountainproject.com/route/105892674/finger-lockin-good,1,Tennessee > The Tennessee Wall > T-Wall East,3.6,-1,Lead,Fell/Hung,Trad,Not Assigned,90.0,T-Wall East,Tennessee
2020-12-19,Plastic Toys,5.7,sparing gear,https://www.mountainproject.com/route/105888813/plastic-toys,1,Tennessee > The Tennessee Wall > T-Wall East,2.3,-1,Lead,Onsight,Trad,Not Assigned,100.0,T-Wall East,Tennessee
2020-11-28,Black Sun,5.10b,"led p2 and p4 top out. the ow p3 was tricky, maybe could climb it clean next time if I chimneyed further out our sustained the effort longer. bring a #6 next time.",https://www.mountainproject.com/route/105717817/black-sun,4,Utah > Southeast Utah > Castle Valley > Castleton Tower,3.1,-1,Lead,Fell/Hung,Trad,Not Assigned,350.0,Castleton Tower,Utah
2020-11-28,Fine Jade,5.11a,"fell on 10+ start, slipped out of jams and was not prepared for steep climbing. onsighted p2 11a and the rest, one of my favorite routes out there",https://www.mountainproject.com/route/105717322/fine-jade,4,Utah > Southeast Utah > Castle Valley > The Rectory,3.9,4,Lead,Fell/Hung,Trad,Not Assigned,137.0,The Rectory,Utah
2020-11-27,Chasing the Dragon,5.12-,"difficult, need to commit harder to odd body position with my feet. don&#39;t blow all your holds but one bomber finger lock",https://www.mountainproject.com/route/111093046/chasing-the-dragon,1,Utah > Southeast Utah > Indian Creek > Supercrack Buttress,3.4,-1,Lead,Fell/Hung,Trad,Not Assigned,110.0,Supercrack Buttress,Utah
2020-11-27,Coyne Crack,5.11d,wooooooooooo,https://www.mountainproject.com/route/105717343/coyne-crack,1,Utah > Southeast Utah > Indian Creek > Supercrack Buttress,3.7,-1,Lead,Redpoint,Trad,Not Assigned,137.0,Supercrack Buttress,Utah
2020-11-26,Incredible Hand Crack,5.10,No Notes,https://www.mountainproject.com/route/105717367/incredible-hand-crack,1,Utah > Southeast Utah > Indian Creek > Supercrack Buttress,3.8,-1,Lead,Redpoint,Trad,Not Assigned,100.0,Supercrack Buttress,Utah
2020-11-26,Anasazi,5.11-,sustained,https://www.mountainproject.com/route/105717406/anasazi,1,Utah > Southeast Utah > Indian Creek > Supercrack Buttress,3.5,-1,Lead,Onsight,Trad,Not Assigned,120.0,Supercrack Buttress,Utah
2020-11-23,Pigs in a Slot,5.10,No Notes,https://www.mountainproject.com/route/106136699/pigs-in-a-slot,1,Utah > Southeast Utah > Indian Creek > Supercrack Buttress,2.5,-1,Lead,Fell/Hung,Trad,Not Assigned,110.0,Supercrack Buttress,Utah
2020-11-23,24 Unknown,5.9+,helped ashley with beta,https://www.mountainproject.com/route/105943130/24-unknown,1,Utah > Southeast Utah > Indian Creek > Supercrack Buttress,1.9,-1,TR,Not Led,Trad,Not Assigned,40.0,Supercrack Buttress,Utah
2020-11-23,Coyne Crack,5.11d,No Notes,https://www.mountainproject.com/route/105717343/coyne-crack,1,Utah > Southeast Utah > Indian Creek > Supercrack Buttress,3.7,-1,TR,Not Led,Trad,Not Assigned,137.0,Supercrack Buttress,Utah
2020-11-23,Coyne Crack,5.11d,made  most of the moves down low but decided to grab pieces to clip them because I didn&#39;t want to whip. climbed the upper section mostly clean,https://www.mountainproject.com/route/105717343/coyne-crack,1,Utah > Southeast Utah > Indian Creek > Supercrack Buttress,3.7,-1,Lead,Fell/Hung,Trad,Not Assigned,137.0,Supercrack Buttress,Utah
2020-11-22,The Big Baby,5.11,"get more mileage on kicking platform feat, and teacups, maybe try lover angle first so it is less painful",https://www.mountainproject.com/route/105867934/the-big-baby,1,Utah > Southeast Utah > Indian Creek > Battle of the Bulge Buttress,3.8,-1,Lead,Fell/Hung,Trad,Not Assigned,110.0,Battle of the Bulge Buttress,Utah
